,ds,yhat,yhat_lower,yhat_upper
1755,1997-10-22,74075699.62808487,72806201.37545307,75372969.01290442
1756,1997-10-23,74076127.38523534,72777140.14884157,75285204.22776838
1757,1997-10-24,74080441.48315234,72864936.84772448,75362679.75178972
1758,1997-10-25,74080673.2439043,72936522.69382866,75414884.84882611
1759,1997-10-26,74080791.16555777,72829205.01394342,75275287.08393963
1760,1997-10-27,74079458.8332724,72860813.90396519,75254953.16065916
1761,1997-10-28,74078064.48304135,72888707.31462738,75356377.566419
1762,1997-10-29,74076631.87736505,72855016.32300349,75386836.33371726
1763,1997-10-30,74075184.50441594,72786611.89223275,75218868.33051683
1764,1997-10-31,74077759.96109328,72776884.59486629,75263589.02071571
1765,1997-11-01,74076403.23557392,72922973.97880669,75336076.64039713
1766,1997-11-02,74075091.8334408,72774633.68595324,75387506.67364305
1767,1997-11-03,74073862.61914307,72877367.82423449,75334702.40399547
1768,1997-11-04,74072733.28370555,72812900.81849085,75293907.6328456
1769,1997-11-05,74071721.05769221,72796753.56206454,75222598.07938823
1770,1997-11-06,74070837.73427393,72866766.43969679,75305800.43197094
1771,1997-11-07,74074104.33705753,72878851.7621519,75246063.69815761
1772,1997-11-08,74073544.84691723,72764292.27565838,75377600.61739682
1773,1997-11-09,74073111.92055966,72833287.45760216,75299196.71989271
1774,1997-11-10,74072814.45644356,72815653.75548257,75233181.07415989
1775,1997-11-11,74072639.89848225,72744213.82050245,75316249.08953854
1776,1997-11-12,74072573.87225512,72814153.86244883,75262315.89955081
1777,1997-11-13,74072596.19119957,72787631.88399282,75280822.08762258
1778,1997-11-14,74076696.53775468,72832391.31999065,75463013.29067717
1779,1997-11-15,74076869.20258246,72849998.82476865,75337824.16746727
1780,1997-11-16,74077039.78298253,72784513.37303682,75372052.98197281
1781,1997-11-17,74077193.66496731,72821432.39471142,75392770.23323715
1782,1997-11-18,74077299.14969447,72755531.74132824,75276692.79742235
1783,1997-11-19,74077327.7916036,72963010.37587143,75352962.69063506
1784,1997-11-20,74077250.96157748,72791245.4357313,75385619.52543199
1785,1997-11-21,74081055.9199663,72815088.2742725,75432403.99682702
1786,1997-11-22,74080740.76716419,72880182.63202412,75327742.23568
1787,1997-11-23,74080241.16266598,72831471.87858915,75312187.15820006
1788,1997-11-24,74079558.63253066,72857698.79580264,75300185.6026834
1789,1997-11-25,74078683.32728884,72796372.60522452,75359691.90596637
1790,1997-11-26,74077613.80493064,72847789.27045158,75416770.56729408
1791,1997-11-27,74076352.8654137,72840481.50424638,75287133.50821741
1792,1997-11-28,74078922.74019106,72791277.46078086,75344368.60563701
1793,1997-11-29,74077359.0281896,72905668.59240654,75306411.85113747
1794,1997-11-30,74075636.29736859,72907573.76860094,75308276.9221027
1795,1997-12-01,74073795.2036806,72757707.4738283,75289139.87970445
1796,1997-12-02,74071864.02418165,72866871.70524865,75252634.58310997
1797,1997-12-03,74069877.21545899,72807883.57335305,75451547.79809342
1798,1997-12-04,74067870.06112269,72769987.66220102,75333724.6232951
1799,1997-12-05,74069892.74884136,72752193.35989052,75270575.31903076
1800,1997-12-06,74068003.30390649,72737906.12227054,75329698.27965333
1801,1997-12-07,74066192.3314993,72893980.20231521,75260771.31631267
1802,1997-12-08,74064509.4489933,72729383.83834471,75386701.7068797
1803,1997-12-09,74062984.33007644,72773896.53685462,75379944.847886
1804,1997-12-10,74061644.99160205,72831867.08536908,75321092.84519401
1805,1997-12-11,74060512.40067348,72811928.48563239,75283325.0684908
1806,1997-12-12,74063614.74970186,72803044.86479199,75334194.08335575
1807,1997-12-13,74062980.8268374,72744924.75625375,75265063.45272668
1808,1997-12-14,74062565.42737564,72838266.19815394,75263560.7428723
1809,1997-12-15,74062376.6739615,72775634.32201493,75323229.34355824
1810,1997-12-16,74062398.14718206,72846661.828253,75328074.28549092
1811,1997-12-17,74062608.4310305,72789719.01558168,75360682.36923179
1812,1997-12-18,74062977.1187255,72850793.43015438,75309767.77024586
1813,1997-12-19,74067480.58981706,72860632.94720675,75247576.01826209
1814,1997-12-20,74068096.94534631,72777968.00953728,75385343.76012973
1815,1997-12-21,74068733.00328371,72746295.73674615,75305608.55200541
1816,1997-12-22,74069353.1771345,72838053.99945018,75271276.06625983
1817,1997-12-23,74069903.09405053,72697997.646653,75421949.10547903
1818,1997-12-24,74070330.51264092,72871995.36145607,75331834.06529698
1819,1997-12-25,74070582.54390313,72871109.74865441,75212978.70132366
1820,1997-12-26,74074622.44759789,72622529.84647597,75310446.23612414
1821,1997-12-27,74074425.35683045,72770959.69437312,75367685.43662657
1822,1997-12-28,74073905.80469893,72735245.22633481,75356860.68739717
1823,1997-12-29,74073046.85407203,72862648.04025297,75276420.15827046
1824,1997-12-30,74071823.67227203,72738254.46556126,75288388.06482762
1825,1997-12-31,74070224.10409473,72895212.60980909,75345807.50864984
1826,1998-01-01,74068245.24795333,72842947.62443398,75290356.24345678
1827,1998-01-02,74069909.31707129,72838076.48493278,75304743.54619475
1828,1998-01-03,74067258.15620239,72883381.29102483,75272171.02186315
1829,1998-01-04,74064279.31322762,72904824.41186173,75320591.4975695
1830,1998-01-05,74061033.49938235,72795673.49853258,75394316.57781512
1831,1998-01-06,74057576.31902258,72756750.49976279,75344811.30079353
1832,1998-01-07,74053976.86697058,72781812.96046968,75326038.02916735
1833,1998-01-08,74050312.24719873,72877371.53768492,75303751.10127456
1834,1998-01-09,74050681.34685513,72855520.5364225,75389471.38482764
1835,1998-01-10,74047197.28994243,72747671.73260272,75323071.40691909
1836,1998-01-11,74043911.52416699,72788308.24988109,75290257.9646127
1837,1998-01-12,74040939.42777348,72741895.45207632,75309681.52509505
1838,1998-01-13,74038380.36779228,72735809.75021255,75205104.41430637
1839,1998-01-14,74036334.85434106,72844453.3654387,75269980.79399018
1840,1998-01-15,74034897.88613112,72827323.12399358,75278005.79208265
1841,1998-01-16,74038171.85620189,72821225.02246103,75285506.03840126
1842,1998-01-17,74038258.46983953,72835813.53524476,75253838.28415394
1843,1998-01-18,74039182.64764905,72847594.95479164,75295930.77512494
1844,1998-01-19,74041018.3112492,72711676.9770234,75284095.37243558
1845,1998-01-20,74043808.98449802,72827253.59940392,75298359.91543281
1846,1998-01-21,74047585.84706241,72712755.01256403,75366547.22138312
1847,1998-01-22,74052362.31845546,72800032.04302211,75268384.42964278
1848,1998-01-23,74062148.51569836,72854843.5493721,75327211.59031789
1849,1998-01-24,74068945.00244822,72859629.7917644,75373855.98354004
1850,1998-01-25,74076668.76101513,72832897.55924176,75346677.42715433
1851,1998-01-26,74085281.23678008,72713393.73379211,75368108.00229388
1852,1998-01-27,74094711.334744,72824789.28331588,75412694.81136148
1853,1998-01-28,74104875.94796531,72899743.61741646,75378432.3618027
1854,1998-01-29,74115677.03652081,72890119.59131607,75325808.14075148
1855,1998-01-30,74131018.53974706,72834164.86097474,75453928.73136939
1856,1998-01-31,74142802.47984095,72873035.29377787,75383514.32082635
1857,1998-02-01,74154857.13065967,72802339.55198543,75381567.63966358
1858,1998-02-02,74167067.04731378,72841414.60656022,75363446.17265552
1859,1998-02-03,74179297.78743075,72958854.58285995,75600338.99427153
1860,1998-02-04,74191417.86132315,72946532.42486645,75443382.96116723
1861,1998-02-05,74203296.89461166,72908532.86989151,75516574.94760464
1862,1998-02-06,74218823.25932331,72959350.41142489,75441026.33412904
1863,1998-02-07,74229900.51385137,72924954.70867144,75508002.01159382
1864,1998-02-08,74240375.51742993,72945204.38856931,75553246.37822959
1865,1998-02-09,74250168.01624306,73000991.46014199,75522582.02238706
1866,1998-02-10,74259194.5432464,73113492.38217168,75539502.82286042
1867,1998-02-11,74267389.18951184,72980010.15891083,75557307.92270486
1868,1998-02-12,74274700.26006012,73011120.58178073,75505769.62674266
1869,1998-02-13,74285106.10768306,73022247.50172041,75482657.20421991
1870,1998-02-14,74290609.52971257,73064471.54306379,75510962.9115171
1871,1998-02-15,74295163.64388457,72968468.46312132,75585861.15827526
1872,1998-02-16,74298799.09552763,73145469.98500405,75459010.52728926
1873,1998-02-17,74301545.49644497,73062645.87592116,75539575.05333343
1874,1998-02-18,74303449.71326785,73052638.63250953,75618413.02973107
1875,1998-02-19,74304570.07834235,73096213.23588715,75467920.20237458
1876,1998-02-20,74308989.87533723,72997370.18516257,75566589.04809986
1877,1998-02-21,74308809.54030885,73069618.4544129,75453113.33147141
1878,1998-02-22,74308070.54583059,73095333.8009984,75559742.48111553
1879,1998-02-23,74306880.8662665,73054282.17172618,75548640.64273143
1880,1998-02-24,74305334.96366337,73085892.13841765,75511081.85611808
1881,1998-02-25,74303530.94345117,72949847.86330532,75567555.63389233
1882,1998-02-26,74301563.97599144,73033352.32169078,75522407.26276754
1883,1998-02-27,74303539.35019131,73093994.94402692,75487306.30063523
1884,1998-02-28,74301564.60473001,73078712.8523497,75551920.27173845
1885,1998-03-01,74299673.70006816,73060088.55958472,75619220.84687136
1886,1998-03-02,74297953.11585297,72973636.47730233,75568162.39150421
1887,1998-03-03,74296462.79115066,73110214.40542746,75556759.76395829
1888,1998-03-04,74295254.52675474,73055739.00039418,75596186.09799531
1889,1998-03-05,74294366.90864758,72946385.70417842,75481607.28939104
1890,1998-03-06,74297840.07591012,72987681.5198188,75573403.87370801
1891,1998-03-07,74297709.73094276,73069669.20536496,75534042.15510115
1892,1998-03-08,74297933.30404456,73008069.83278891,75467608.11545357
1893,1998-03-09,74298518.10379289,73041338.22854136,75489888.08850014
1894,1998-03-10,74299444.31686899,73085301.44660811,75544816.96539453
1895,1998-03-11,74300685.42360976,73093143.62411134,75551624.76663649
1896,1998-03-12,74302205.03760259,73021938.30532831,75561607.32342416
1897,1998-03-13,74307973.44538102,73109346.37241031,75602554.47446488
1898,1998-03-14,74309963.20157138,73188508.90212858,75615235.28276765
1899,1998-03-15,74312076.65481047,73011072.00857355,75447662.55292498
1900,1998-03-16,74314275.20581798,72961570.02881013,75594778.6787959
1901,1998-03-17,74316503.13858005,73086037.22551647,75593640.18083508
1902,1998-03-18,74318708.57608289,73166332.72672142,75641668.71547954
1903,1998-03-19,74320840.56218894,73034412.98029868,75487160.86427377
1904,1998-03-20,74326865.5471395,73079558.47747694,75630243.23024607
1905,1998-03-21,74328762.64143056,73081991.96125717,75563360.64779781
1906,1998-03-22,74330450.53034389,73029844.88011888,75573857.27063492
1907,1998-03-23,74331915.87444599,73114947.89448069,75567063.76323797
1908,1998-03-24,74333136.06711957,73085173.43417656,75654543.77765736
1909,1998-03-25,74334098.93591309,73082469.09904136,75646150.80149403
1910,1998-03-26,74334798.42881161,73078852.54941747,75501600.2458624
1911,1998-03-27,74339249.60541777,73115223.35309763,75589366.2935563
1912,1998-03-28,74339482.3420525,73042448.50106286,75638010.66901413
1913,1998-03-29,74339466.68781382,73242684.25151649,75694087.77066275
1914,1998-03-30,74339239.74089985,73119758.51723288,75597511.41955334
1915,1998-03-31,74338826.9582753,73069227.50924964,75553169.70386113
1916,1998-04-01,74338260.52436277,73003457.74795839,75556788.6666413
1917,1998-04-02,74337573.85460813,73085923.38265038,75580468.13026032
1918,1998-04-03,74340815.58360384,73078316.27956441,75553976.70934494
1919,1998-04-04,74340042.47068642,73138271.35538015,75623123.8288407
1920,1998-04-05,74339244.17759712,72957181.37210922,75529503.48421045
1921,1998-04-06,74338469.79833561,73138343.27009849,75631111.56115352
1922,1998-04-07,74337749.05820335,73036431.55263585,75672283.03037174
1923,1998-04-08,74337110.80475576,72929032.03725483,75603765.6959985
1924,1998-04-09,74336577.85688713,73053408.96810573,75606511.33087885
1925,1998-04-10,74340181.54585439,73007504.65578279,75472306.22789648
1926,1998-04-11,74339955.35960169,73063335.4082476,75606098.19128178
1927,1998-04-12,74339860.6184817,72983790.71477704,75531665.15568927
1928,1998-04-13,74339914.03193107,73039701.10664995,75601161.39891018
1929,1998-04-14,74340110.01941462,73095086.70459363,75560118.42519693
1930,1998-04-15,74340440.38260534,72960920.14906952,75546005.45422432
1931,1998-04-16,74340890.35828564,73063341.80367787,75581498.89519991
1932,1998-04-17,74345454.34914604,73018642.19258201,75575960.09699535
1933,1998-04-18,74346130.70839357,73190912.58271994,75629647.65577608
1934,1998-04-19,74346848.47301891,73130268.62410133,75554712.92334357
1935,1998-04-20,74347595.86517303,73089493.29368268,75556927.19313297
1936,1998-04-21,74348343.41883667,73040526.7014822,75646822.97880971
1937,1998-04-22,74349064.29729274,73058725.16102602,75524306.27232699
1938,1998-04-23,74349730.81466022,72976540.69973257,75709490.33745922
1939,1998-04-24,74354330.44805717,73141168.93197946,75661382.30156493
1940,1998-04-25,74354860.71153472,73056888.69441989,75563409.05988519
1941,1998-04-26,74355255.78773808,73061526.59398234,75534444.65052676
1942,1998-04-27,74355514.74359977,73213257.4724614,75634058.71741073
1943,1998-04-28,74355624.1995455,72955360.06482242,75558119.72498475
1944,1998-04-29,74355578.03500538,73075509.33804151,75627533.25907227
1945,1998-04-30,74355373.16515628,73084414.95361686,75523579.37273239
1946,1998-05-01,74359024.70079109,73147263.65567066,75523372.23568118
1947,1998-05-02,74358559.89062586,73079399.25248809,75649718.80734897
1948,1998-05-03,74357943.7721159,73187860.75135744,75622449.28291321
1949,1998-05-04,74357206.38820687,73037418.67023309,75629569.33633494
1950,1998-05-05,74356364.47067234,73097327.62788415,75665106.97471777
1951,1998-05-06,74355440.20310535,73042234.41940798,75608356.48836516
1952,1998-05-07,74354456.12696579,73058093.71311028,75605931.04437257
1953,1998-05-08,74357449.5284162,73105145.14593688,75594730.95042713
1954,1998-05-09,74356465.72770956,73131614.44927531,75598934.64738087
1955,1998-05-10,74355483.2156312,73096646.28493698,75645066.61571947
1956,1998-05-11,74354540.50832771,72982883.91926186,75551917.62064365
1957,1998-05-12,74353657.63019149,73084523.68814246,75623279.50655068
1958,1998-05-13,74352854.84179224,73136857.14838587,75670187.55301832
1959,1998-05-14,74352147.67502856,73216347.33935907,75546002.63252443
1960,1998-05-15,74355561.60696352,73013286.28922333,75600726.1514246
1961,1998-05-16,74355125.7830493,73129775.57273489,75568297.43370636
1962,1998-05-17,74354798.71879847,73069864.13279901,75599653.38403396
1963,1998-05-18,74354595.83192937,73130833.69434693,75716883.777302
1964,1998-05-19,74354511.69212899,73194206.25684199,75579808.13857237
1965,1998-05-20,74354539.58040813,73202242.40595885,75663057.5394299
1966,1998-05-21,74354667.39351329,73088998.34637752,75521334.28514752
1967,1998-05-22,74358893.19729753,73147574.75026645,75552843.76400296
1968,1998-05-23,74359219.8121984,73103140.7956397,75649495.97708005
1969,1998-05-24,74359581.33317697,73169399.50450414,75605321.6170942
1970,1998-05-25,74359971.41110519,73075033.08066718,75505251.67129984
1971,1998-05-26,74360366.160125,73028593.91145267,75577118.63028435
1972,1998-05-27,74360744.26342125,73157505.88788117,75735579.31415375
1973,1998-05-28,74361083.29700103,73143890.015414,75611957.61290047
1974,1998-05-29,74365375.56361923,73109154.87347937,75609357.8764229
1975,1998-05-30,74365622.81266947,73180841.7495328,75674703.35227026
1976,1998-05-31,74365762.74567811,73092883.56641926,75721549.71476512
1977,1998-06-01,74365797.13632646,73094191.77718261,75673200.8087636
1978,1998-06-02,74365714.43600927,73079919.9624589,75574978.9759701
1979,1998-06-03,74365509.44816159,73034010.46036625,75631448.5882732
1980,1998-06-04,74365179.1056663,73116138.21345966,75761795.422954
1981,1998-06-05,74368737.66164201,73092539.73205154,75696980.85406363
1982,1998-06-06,74368210.6904355,73105004.42760167,75601142.04570583
1983,1998-06-07,74367560.82163271,73097855.33822966,75650618.6661853
1984,1998-06-08,74366815.06062354,73036494.16635928,75594708.57455744
1985,1998-06-09,74365986.59199774,73087255.91385081,75592764.99938704
1986,1998-06-10,74365093.67414287,73162531.97556609,75632546.64606583
1987,1998-06-11,74364154.6835895,73087836.21956061,75650582.46134509
1988,1998-06-12,74367202.64198081,73138398.29802938,75623889.14142963
1989,1998-06-13,74366278.64273196,73127637.33362812,75699631.65011847
1990,1998-06-14,74365357.11748183,73080419.12792976,75603284.15531534
1991,1998-06-15,74364472.80969948,73157183.03750716,75579104.46888517
